#Global detector geometry and transforamtion; lengths given in cm
Gx0 0
Gy0 0
Gz0 0
Grot_x 0
Grot_y 0
Grot_z 0
Gtower_dx 10
Gtower_dy 15
Gtower_dz 60
#Tower type,idx_j,idx_k,idx_l,x[cm],y[cm],z[cm],dx[cm],dy[cm],dz[cm],rot_x,rot_y,rot_z
Tower 1	22	15	0	-3	-2.475	1834.3	1.5	1.4	1.4	0	0	0
Tower 1	22	16	0	-3	-3.889	1835.8	1.5	1.4	1.4	0	0	0
Tower 1	22	17	0	-3	-5.303	1837.2	1.5	1.4	1.4	0	0	0
Tower 1	23	10	0	-4.5	-4.6	1827.3	1.5	1.4	1.4	0	0	0
Tower 1	23	11	0	-4.5	-3.182	1828.7	1.5	1.4	1.4	0	0	0
Tower 1	23	12	0	-4.5	-1.77	1830	1.5	1.4	1.4	0	0	0
Tower 1	23	13	0	-4.5	-0.354	1831.5	1.5	1.4	1.4	0	0	0
Tower 1	23	14	0	-4.5	-1.061	1832.9	1.5	1.4	1.4	0	0	0
Tower 1	23	15	0	-4.5	-2.475	1834.3	1.5	1.4	1.4	0	0	0
Tower 1	23	16	0	-4.5	-3.889	1835.8	1.5	1.4	1.4	0	0	0
Tower 1	23	17	0	-4.5	-5.303	1837.2	1.5	1.4	1.4	0	0	0
